Postal code ;Locality;Population
(april 2009);;(2008-12-31)
83145;ÖSTERSUND           ;1888
83146;ÖSTERSUND           ;1861
83147;ÖSTERSUND           ;1267
83148;ÖSTERSUND           ;651
83151;ÖSTERSUND           ;1571
83152;ÖSTERSUND           ;1098
83155;ÖSTERSUND           ;219
83161;ÖSTERSUND           ;2553
83162;ÖSTERSUND           ;2856
83171;ÖSTERSUND           ;1302
83172;ÖSTERSUND           ;1788
83173;ÖSTERSUND           ;1950
83174;ÖSTERSUND           ;852
83175;ÖSTERSUND           ;298
83176;ÖSTERSUND           ;219
83191;ÖSTERSUND           ;717
83192;ÖSTERSUND           ;1071
83241;FRÖSÖN              ;953
83242;FRÖSÖN              ;884
83243;FRÖSÖN              ;1195
83244;FRÖSÖN              ;870
83245;FRÖSÖN              ;443
83246;FRÖSÖN              ;493
83247;FRÖSÖN              ;923
83251;FRÖSÖN              ;441
83253;FRÖSÖN              ;1158
83254;FRÖSÖN              ;736
83255;FRÖSÖN              ;1086
83293;FRÖSÖN              ;906
83294;ORRVIKEN            ;1062
83296;FRÖSÖN              ;1055
83331;STRÖMSUND           ;686
83332;STRÖMSUND           ;685
83333;STRÖMSUND           ;659
83334;STRÖMSUND           ;730
83335;STRÖMSUND           ;953
83392;STRÖMSUND           ;675
83393;STRÖMSUND           ;623
83394;STRÖMSUND           ;190
83395;STRÖMSUND           ;554
83396;STRÖMSUND           ;184
83431;BRUNFLO             ;838
83432;BRUNFLO             ;1161
83433;BRUNFLO             ;1103
83434;BRUNFLO             ;776
83497;BRUNFLO             ;816
83498;BRUNFLO             ;1261
83531;KROKOM              ;1115
83532;KROKOM              ;777
83533;KROKOM              ;332
83541;DVÄRSÄTT            ;940
83591;KROKOM              ;611
83592;KROKOM              ;474
83594;ASPÅS               ;547
83631;LIT                 ;1056
83691;LIT                 ;699
83692;LIT                 ;881
83693;HÄGGENÅS            ;983
83694;ÅS                  ;1277
83695;ÅS                  ;1066
84010;LJUNGAVERK          ;1051
84012;FRÄNSTA             ;1993
84013;TORPSHAMMAR         ;1373
84024;ÖVERTURINGEN        ;316
84030;RÄTAN               ;523
84031;ÅSARNA              ;967
84032;KLÖVSJÖ             ;408
84034;STORSJÖ KAPELL      ;141
84035;LJUNGDALEN          ;173
84040;SVENSTAVIK          ;2361
84050;GÄLLÖ               ;2322
84058;PILGRIMSTAD         ;421
84060;BRÄCKE              ;2651
84064;KÄLARNE             ;1169
84067;SÖRBYGDEN           ;304
84070;HAMMARSTRAND        ;2612
84073;BISPGÅRDEN          ;1389
84080;LILLHÄRDAL          ;751
84085;LOFSDALEN           ;149
84090;YTTERHOGDAL         ;912
84091;VEMHÅN              ;204
84092;VEMDALEN            ;661
84093;HEDE                ;1555
84094;TÄNNÄS              ;236
84095;FUNÄSDALEN          ;1161
84096;LJUSNEDAL           ;96
84097;BRUKSVALLARNA       ;325
84098;TÄNNDALEN           ;134
84131;ÅNGE                ;707
84132;ÅNGE                ;828
84133;ÅNGE                ;946
84134;ÅNGE                ;463
84144;ALBY                ;423
84191;ÅNGE                ;246
84192;ÅNGE                ;490
84193;ÖSTAVALL            ;558
84194;ALBY                ;174
84196;ERIKSLUND           ;437
84197;ERIKSLUND           ;440
84231;SVEG                ;810
84232;SVEG                ;1139
84233;SVEG                ;1096
84291;SVEG                ;251
84292;SVEG                ;391
84293;SVEG                ;318
84294;SVEG                ;451
84299;SVEG                ;10
85229;SUNDSVALL           ;175
85230;SUNDSVALL           ;550
85231;SUNDSVALL           ;547
85232;SUNDSVALL           ;843
85234;SUNDSVALL           ;1118
85235;SUNDSVALL           ;1737
85236;SUNDSVALL           ;1595
85237;SUNDSVALL           ;1720
85238;SUNDSVALL           ;1400
85239;SUNDSVALL           ;2024
85240;SUNDSVALL           ;342
85350;SUNDSVALL           ;251
85351;SUNDSVALL           ;738
85352;SUNDSVALL           ;1854
85353;SUNDSVALL           ;1558
85356;SUNDSVALL           ;815
85357;SUNDSVALL           ;1544
85460;SUNDSVALL           ;2222
85461;SUNDSVALL           ;1168
85462;SUNDSVALL           ;918
85463;SUNDSVALL           ;1555
85466;SUNDSVALL           ;711
85467;SUNDSVALL           ;800
85468;SUNDSVALL           ;745
85590;SUNDSVALL           ;2368
85630;SUNDSVALL           ;1568
85631;SUNDSVALL           ;1442
85632;SUNDSVALL           ;1023
85633;SUNDSVALL           ;7
85634;SUNDSVALL           ;861
85640;SUNDSVALL           ;628
85641;SUNDSVALL           ;1063
85642;SUNDSVALL           ;682
85643;SUNDSVALL           ;1228
85644;SUNDSVALL           ;865
85645;SUNDSVALL           ;815
85650;SUNDSVALL           ;72
85651;SUNDSVALL           ;977
85652;SUNDSVALL           ;1900
85653;SUNDSVALL           ;1818
85730;SUNDSVALL           ;1504
85731;SUNDSVALL           ;1507
85732;SUNDSVALL           ;734
85733;SUNDSVALL           ;1215
85734;SUNDSVALL           ;448
85735;SUNDSVALL           ;32
85740;SUNDSVALL           ;1389
85741;SUNDSVALL           ;1244
85742;SUNDSVALL           ;682
85750;SUNDSVALL           ;591
85751;SUNDSVALL           ;996
85752;SUNDSVALL           ;1040
85753;SUNDSVALL           ;4
86013;STÖDE               ;3216
86025;KOVLAND             ;2158
86030;SÖRBERGE            ;3327
86032;FAGERVIK            ;858
86035;SÖRÅKER             ;3674
86040;INDAL               ;1284
86041;LIDEN               ;1237
86131;TIMRÅ               ;858
86132;TIMRÅ               ;1586
86133;TIMRÅ               ;1250
86134;TIMRÅ               ;1686
86135;TIMRÅ               ;871
86136;TIMRÅ               ;15
86138;BERGEFORSEN         ;568
86139;BERGEFORSEN         ;999
86191;TIMRÅ               ;572
86192;BERGEFORSEN         ;710
86193;LJUSTORP            ;1000
86231;KVISSLEBY           ;1017
86232;KVISSLEBY           ;1667
86233;KVISSLEBY           ;992
86234;KVISSLEBY           ;1794
86240;NJURUNDA            ;1607
86241;NJURUNDA            ;1292
86291;KVISSLEBY           ;706
86292;KVISSLEBY           ;159
86294;NJURUNDA            ;439
86295;NJURUNDA            ;806
86296;NJURUNDA            ;976
86331;SUNDSBRUK           ;602
86332;SUNDSBRUK           ;962
86333;SUNDSBRUK           ;669
86334;SUNDSBRUK           ;1195
86335;SUNDSBRUK           ;1097
86336;SUNDSBRUK           ;368
86431;MATFORS             ;1035
86432;MATFORS             ;860
86433;MATFORS             ;1552
86491;MATFORS             ;1574
86492;MATFORS             ;1639
86531;ALNÖ                ;1330
86532;ALNÖ                ;1812
86533;ALNÖ                ;1563
86551;ANKARSVIK           ;926
86591;ALNÖ                ;1458
86592;ALNÖ                ;1157
87010;ÄLANDSBRO           ;2261
87015;UTANSJÖ             ;462
87016;RAMVIK              ;1096
87030;NORDINGRÅ           ;1056
87031;MJÄLLOM             ;367
87032;ULLÅNGER            ;1277
87033;DOCKSTA             ;779
87052;NYLAND              ;2191
87130;HÄRNÖSAND           ;733
87131;HÄRNÖSAND           ;1067
87132;HÄRNÖSAND           ;1458
87133;HÄRNÖSAND           ;996
87140;HÄRNÖSAND           ;1699
87141;HÄRNÖSAND           ;998
87142;HÄRNÖSAND           ;1073
87145;HÄRNÖSAND           ;174
87150;HÄRNÖSAND           ;775
87151;HÄRNÖSAND           ;1092
87152;HÄRNÖSAND           ;1171
87153;HÄRNÖSAND           ;1267
87160;HÄRNÖSAND           ;1220
87161;HÄRNÖSAND           ;1517
87162;HÄRNÖSAND           ;1269
87165;HÄRNÖSAND           ;1174
87191;HÄRNÖSAND           ;871
87192;HÄRNÖSAND           ;1150
87193;HÄRNÖSAND           ;841
87194;VIKSJÖ              ;336
87230;KRAMFORS            ;926
87231;KRAMFORS            ;1230
87232;KRAMFORS            ;823
87233;KRAMFORS            ;852
87234;KRAMFORS            ;524
87235;KRAMFORS            ;669
87236;KRAMFORS            ;1060
87243;KRAMFORS            ;563
87263;LUNDE               ;380
87264;SANDÖVERKEN         ;311
87275;LUGNVIK             ;399
87291;KRAMFORS            ;240
87292;KRAMFORS            ;382
87293;LUNDE               ;406
87294;SANDÖVERKEN         ;401
87295;LUGNVIK             ;167
87296;BJÄRTRÅ             ;568
87297;SKOG                ;518
87298;NORASTRÖM           ;517
87330;BOLLSTABRUK         ;366
87340;BOLLSTABRUK         ;1140
87350;VÄJA                ;471
87391;BOLLSTABRUK         ;379
87392;BOLLSTABRUK         ;418
88030;NÄSÅKER             ;1724
88037;JUNSELE             ;1442
88040;RAMSELE             ;1599
88041;EDSELE              ;493
88050;BACKE               ;898
88051;ROSSÖN              ;537
88130;SOLLEFTEÅ           ;956
88131;SOLLEFTEÅ           ;1045
88132;SOLLEFTEÅ           ;993
88133;SOLLEFTEÅ           ;1025
88134;SOLLEFTEÅ           ;667
88135;SOLLEFTEÅ           ;1386
88140;SOLLEFTEÅ           ;989
88141;SOLLEFTEÅ           ;165
88150;SOLLEFTEÅ           ;685
88151;SOLLEFTEÅ           ;721
88160;SOLLEFTEÅ           ;64
88191;SOLLEFTEÅ           ;579
88192;SOLLEFTEÅ           ;561
88193;SOLLEFTEÅ           ;531
88194;SOLLEFTEÅ           ;430
88195;UNDROM              ;678
88230;LÅNGSELE            ;617
88240;LÅNGSELE            ;510
88250;LÅNGSELE            ;420
88291;LÅNGSELE            ;956
88293;HELGUM              ;835
88295;GRANINGE            ;478
89035;HUSUM               ;2813
89037;GIDEÅ               ;1024
89042;MELLANSEL           ;1486
89050;BJÖRNA              ;1021
89051;LÅNGVIKSMON         ;564
89054;TREHÖRNINGSJÖ       ;619
89130;ÖRNSKÖLDSVIK        ;594
89131;ÖRNSKÖLDSVIK        ;371
89132;ÖRNSKÖLDSVIK        ;1173
89133;ÖRNSKÖLDSVIK        ;1113
89134;ÖRNSKÖLDSVIK        ;1393
89135;ÖRNSKÖLDSVIK        ;779
89136;ÖRNSKÖLDSVIK        ;938
89137;ÖRNSKÖLDSVIK        ;1441
89138;ÖRNSKÖLDSVIK        ;1
89139;ÖRNSKÖLDSVIK        ;72
89140;ÖRNSKÖLDSVIK        ;881
89141;ÖRNSKÖLDSVIK        ;1581
89142;ÖRNSKÖLDSVIK        ;1352
89143;ÖRNSKÖLDSVIK        ;1010
89150;ÖRNSKÖLDSVIK        ;166
89151;ÖRNSKÖLDSVIK        ;1313
89155;ARNÄSVALL           ;513
89160;ÖRNSKÖLDSVIK        ;992
89161;ÖRNSKÖLDSVIK        ;1356
89177;JÄRVED              ;1258
89178;BONÄSSUND           ;1659
89190;ÖRNSKÖLDSVIK        ;2
89192;ÖRNSKÖLDSVIK        ;792
89195;ARNÄSVALL           ;1109
89196;ARNÄSVALL           ;1256
89230;DOMSJÖ              ;585
89231;DOMSJÖ              ;414
89232;DOMSJÖ              ;983
89233;DOMSJÖ              ;492
89234;DOMSJÖ              ;750
89240;DOMSJÖ              ;567
89241;DOMSJÖ              ;663
89242;DOMSJÖ              ;1026
89243;DOMSJÖ              ;994
89250;DOMSJÖ              ;346
89251;DOMSJÖ              ;1301
89292;DOMSJÖ              ;731
89301;BJÄSTA              ;3
89330;BJÄSTA              ;1150
89331;BJÄSTA              ;1045
89340;KÖPMANHOLMEN        ;1418
89391;BJÄSTA              ;1051
89392;BJÄSTA              ;715
89395;SIDENSJÖ            ;628
89396;SIDENSJÖ            ;536
89399;ULVÖHAMN            ;46
89430;SJÄLEVAD            ;1566
89431;SJÄLEVAD            ;1194
89435;SJÄLEVAD            ;11
89440;ÖVERHÖRNÄS          ;482
89491;SJÄLEVAD            ;787
89493;ÖVERHÖRNÄS          ;768
89495;MOLIDEN             ;828
89530;BREDBYN             ;1218
89591;BREDBYN             ;430
89592;BREDBYN             ;526
89593;BREDBYN             ;613
89597;SKORPED             ;650
89598;SOLBERG             ;136
89599;SOLBERG             ;69
90130;UMEÅ                ;5
90131;UMEÅ                ;2
90320;UMEÅ                ;885
90321;UMEÅ                ;984
90322;UMEÅ                ;1022
90323;UMEÅ                ;940
90325;UMEÅ                ;773
90326;UMEÅ                ;318
90327;UMEÅ                ;594
90328;UMEÅ                ;468
90329;UMEÅ                ;416
90330;UMEÅ                ;661
90331;UMEÅ                ;1175
90332;UMEÅ                ;1217
90333;UMEÅ                ;1189
90336;UMEÅ                ;1423
90337;UMEÅ                ;1112
90338;UMEÅ                ;739
90339;UMEÅ                ;1052
90340;UMEÅ                ;665
90342;UMEÅ                ;778
90343;UMEÅ                ;1154
90344;UMEÅ                ;764
90345;UMEÅ                ;1038
90346;UMEÅ                ;1542
90352;UMEÅ                ;923
90353;UMEÅ                ;974
90354;UMEÅ                ;1350
90355;UMEÅ                ;1632
90360;UMEÅ                ;1373
90361;UMEÅ                ;614
90362;UMEÅ                ;1760
90363;UMEÅ                ;1168
90364;UMEÅ                ;380
90365;UMEÅ                ;1137
90420;UMEÅ                ;1133
90421;UMEÅ                ;1845
90422;UMEÅ                ;471
90431;UMEÅ                ;1192
90432;UMEÅ                ;825
90433;UMEÅ                ;1066
90434;UMEÅ                ;830
90435;UMEÅ                ;1174
90436;UMEÅ                ;1110
90440;RÖBÄCK              ;1466
90441;RÖBÄCK              ;1030
90580;UMEÅ                ;1009
90581;UMEÅ                ;781
90582;UMEÅ                ;744
90583;UMEÅ                ;807
90586;UMEÅ                ;1049
90587;UMEÅ                ;875
90588;UMEÅ                ;870
90591;UMEÅ                ;864
90592;UMEÅ                ;698
90593;UMEÅ                ;600
90594;UMEÅ                ;714
90595;UMEÅ                ;755
90596;UMEÅ                ;1223
90620;UMEÅ                ;8
90624;UMEÅ                ;1450
90625;UMEÅ                ;1078
90626;UMEÅ                ;1287
90627;UMEÅ                ;1276
90628;UMEÅ                ;1762
90629;UMEÅ                ;837
90637;UMEÅ                ;1450
90638;UMEÅ                ;204
90640;UMEÅ                ;6
90641;UMEÅ                ;388
90642;UMEÅ                ;1614
90643;UMEÅ                ;1387
90651;UMEÅ                ;1231
90652;UMEÅ                ;1197
90653;UMEÅ                ;819
90654;UMEÅ                ;1297
90655;UMEÅ                ;1594
90660;UMEÅ                ;643
90728;UMEÅ                ;809
90730;UMEÅ                ;865
90731;UMEÅ                ;1186
90732;UMEÅ                ;1110
90733;UMEÅ                ;1401
90734;UMEÅ                ;750
90735;UMEÅ                ;681
90736;UMEÅ                ;1048
90737;UMEÅ                ;990
90738;UMEÅ                ;1604
90740;UMEÅ                ;1136
90741;UMEÅ                ;892
90742;UMEÅ                ;1103
90746;UMEÅ                ;17
90750;UMEÅ                ;1649
90751;UMEÅ                ;1706
90752;UMEÅ                ;858
90788;TÄFTEÅ              ;1365
91020;HÖRNEFORS           ;3289
91050;FREDRIKA            ;392
91052;LÅNGBÄCKEN          ;25
91060;ÅSELE               ;2690
91063;HÄLLASTRÖM          ;62
91088;MARSFJÄLL           ;291
91094;DIKANÄS             ;364
91130;VÄNNÄS              ;764
91131;VÄNNÄS              ;489
91132;VÄNNÄS              ;912
91133;VÄNNÄS              ;1000
91134;VÄNNÄS              ;917
91135;VÄNNÄSBY            ;641
91136;VÄNNÄSBY            ;922
91191;VÄNNÄS              ;656
91192;VÄNNÄS              ;776
91193;VÄNNÄS              ;772
91194;VÄNNÄS              ;639
91231;VILHELMINA          ;745
91232;VILHELMINA          ;757
91233;VILHELMINA          ;1281
91234;VILHELMINA          ;851
91290;VILHELMINA          ;490
91291;VILHELMINA          ;705
91292;VILHELMINA          ;627
91293;VILHELMINA          ;225
91294;LATIKBERG           ;112
91295;STORSELEBY          ;70
91297;MALGOMAJ            ;165
91298;KLIMPFJÄLL          ;196
91299;VILHELMINA          ;310
91331;HOLMSUND            ;1135
91332;HOLMSUND            ;1104
91333;HOLMSUND            ;1102
91334;HOLMSUND            ;1216
91335;HOLMSUND            ;1264
91341;OBBOLA              ;961
91342;OBBOLA              ;1686
91431;NORDMALING          ;869
91432;NORDMALING          ;720
91433;NORDMALING          ;1044
91441;RUNDVIK             ;845
91490;NORDMALING          ;772
91491;NORDMALING          ;746
91492;LÖGDEÅ              ;828
91493;NORRFORS            ;236
91494;NYÅKER              ;367
91495;GRÄSMYR             ;458
91496;HÅKNÄS              ;371
91531;ROBERTSFORS         ;992
91532;ROBERTSFORS         ;997
